Heroes,Similarity
"[87, 108]",0.3212686795006344
"[128, 91]",0.32126569695957174
"[91, 128]",0.32126569695957174
"[110, 92]",0.3211849650036643
"[92, 110]",0.3211849650036643
"[111, 19]",0.32037666421737593
"[19, 111]",0.32037666421737593
"[72, 48]",0.3203580257676251
"[48, 72]",0.3203580257676251
"[14, 64]",0.32001045637865133
"[64, 14]",0.32001045637865133
"[15, 29]",0.3197581256656741
"[29, 15]",0.3197581256656741
"[42, 37]",0.31947312884049983
"[37, 42]",0.31947312884049983
"[45, 84]",0.31922370938865935
"[84, 45]",0.31922370938865935
"[5, 91]",0.3190138398853467
"[91, 5]",0.3190138398853467
"[46, 10]",0.3187951157249871
"[10, 46]",0.3187951157249871
"[30, 76]",0.3180024194355873
"[76, 30]",0.3180024194355873
"[38, 71]",0.31798017640442117
"[71, 38]",0.31798017640442117
"[135, 129]",0.3177967378470934
"[129, 135]",0.3177967378470934
"[29, 67]",0.31719136977369217
"[67, 29]",0.31719136977369217
"[6, 10]",0.3168720081124038
"[10, 6]",0.3168720081124038
"[15, 69]",0.31637466120259716
"[69, 15]",0.31637466120259716
"[84, 92]",0.3163126523167726
"[92, 84]",0.3163126523167726
"[83, 23]",0.3161330391237675
"[23, 83]",0.3161330391237675
"[72, 34]",0.316049254581337
"[34, 72]",0.316049254581337
"[103, 71]",0.3159958479104862
"[71, 103]",0.3159958479104862
"[61, 58]",0.31566286542886474
"[58, 61]",0.31566286542886474
"[22, 96]",0.3152760722429512
"[96, 22]",0.3152760722429512
"[76, 23]",0.31481348654031527
"[23, 76]",0.31481348654031527
"[22, 107]",0.3144142058021893
"[107, 22]",0.3144142058021893
"[36, 5]",0.3144091097488768
"[5, 36]",0.3144091097488768
"[33, 121]",0.31422077806338994
"[121, 33]",0.31422077806338994
"[18, 109]",0.31409029635547575
"[109, 18]",0.31409029635547575
"[91, 123]",0.31401760959187536
"[123, 91]",0.31401760959187536
"[72, 55]",0.3136671129472058
"[55, 72]",0.3136671129472058
"[89, 70]",0.31331214089257425
"[70, 89]",0.31331214089257425
"[47, 34]",0.31325283938292364
"[34, 47]",0.31325283938292364
"[120, 72]",0.31286765152708995
"[72, 120]",0.31286765152708995
"[15, 22]",0.3128360743318752
"[22, 15]",0.3128360743318752
"[113, 7]",0.3128313779035558
"[7, 113]",0.3128313779035558
"[42, 82]",0.31230237365480457
"[82, 42]",0.31230237365480457
"[129, 120]",0.31227120887279697
"[120, 129]",0.31227120887279697
"[57, 14]",0.3122359621113918
"[14, 57]",0.3122359621113918
"[102, 83]",0.312198276652321
"[83, 102]",0.312198276652321
"[12, 103]",0.3121667561406934
"[103, 12]",0.3121667561406934
"[3, 128]",0.3121080072638257
"[128, 3]",0.3121080072638257
"[36, 17]",0.31164430500730633
"[17, 36]",0.31164430500730633
"[93, 56]",0.31155532688225085
"[56, 93]",0.31155532688225085
"[138, 111]",0.3114715602230314
"[111, 138]",0.3114715602230314
"[64, 84]",0.31146249818904914
"[84, 64]",0.31146249818904914
"[43, 22]",0.3113305152943748
"[22, 43]",0.3113305152943748
"[6, 48]",0.3112978412883386
"[48, 6]",0.3112978412883386
"[7, 103]",0.3109007551833284
"[103, 7]",0.3109007551833284
"[45, 110]",0.3107568349161043
"[110, 45]",0.3107568349161043
"[63, 102]",0.3106916959261088
"[102, 63]",0.3106916959261088
"[68, 123]",0.3106716811787524
"[123, 68]",0.3106716811787524
"[128, 108]",0.31042551186670664
"[108, 128]",0.31042551186670664
"[35, 94]",0.3103293175033221
"[94, 35]",0.3103293175033221
"[64, 40]",0.31010999795263455
"[40, 64]",0.31010999795263455
"[44, 104]",0.3098414214166892
"[104, 44]",0.3098414214166892
"[13, 34]",0.3090945676889988
"[34, 13]",0.3090945676889988
"[15, 18]",0.30907398100068517
"[18, 15]",0.30907398100068517
"[119, 129]",0.308882402786663
"[129, 119]",0.308882402786663
"[66, 14]",0.3087842854395026
"[14, 66]",0.3087842854395026
"[46, 113]",0.3087357282459525
"[113, 46]",0.3087357282459525
"[34, 106]",0.3086535145021328
"[106, 34]",0.3086535145021328
"[70, 103]",0.30846578444983774
"[103, 70]",0.30846578444983774
"[120, 136]",0.3084563779956502
"[136, 120]",0.3084563779956502
"[106, 8]",0.3084385980154758
"[8, 106]",0.3084385980154758
"[135, 136]",0.3082074230760979
"[136, 135]",0.3082074230760979
"[63, 98]",0.3080798006401351
"[98, 63]",0.3080798006401351
"[79, 58]",0.30792198714553803
"[58, 79]",0.30792198714553803
"[50, 33]",0.3071619485077486
"[33, 50]",0.3071619485077486
"[7, 17]",0.3065417464944215
"[17, 7]",0.3065417464944215
"[128, 76]",0.3055821999141635
"[76, 128]",0.3055821999141635
"[71, 50]",0.3052877708805799
"[50, 71]",0.3052877708805799
"[103, 89]",0.30514340462608314
"[89, 103]",0.30514340462608314
"[46, 82]",0.3049282176726226
"[82, 46]",0.3049282176726226
"[79, 138]",0.3048359602218844
"[138, 79]",0.3048359602218844
"[65, 105]",0.30479233538611505
"[105, 65]",0.30479233538611505
"[25, 61]",0.30465164682950935
"[61, 25]",0.30465164682950935
"[64, 65]",0.30464112260791876
"[65, 64]",0.30464112260791876
"[44, 67]",0.3044921010036699
"[67, 44]",0.3044921010036699
"[4, 74]",0.30448048149507567
"[74, 4]",0.30448048149507567
"[126, 93]",0.3042628140879304
"[93, 126]",0.3042628140879304
"[57, 87]",0.3038743522004496
"[87, 57]",0.3038743522004496
"[120, 88]",0.3038730951705853
"[88, 120]",0.3038730951705853
"[123, 57]",0.30368433865506034
"[57, 123]",0.30368433865506034
"[26, 41]",0.30346087311781356
"[41, 26]",0.30346087311781356
"[12, 54]",0.3031935296380875
"[54, 12]",0.3031935296380875
"[67, 129]",0.30312191617440915
"[129, 67]",0.30312191617440915
"[80, 91]",0.3029539795480507
"[91, 80]",0.3029539795480507
"[92, 17]",0.30282642119249786
"[17, 92]",0.30282642119249786
"[41, 3]",0.3027399593134913
"[3, 41]",0.3027399593134913
"[12, 102]",0.30270943780484794
"[102, 12]",0.30270943780484794
"[98, 96]",0.3021269114424979
"[96, 98]",0.3021269114424979
"[8, 30]",0.30211789230898306
"[30, 8]",0.30211789230898306
"[54, 48]",0.30180724541868864
"[48, 54]",0.30180724541868864
"[69, 31]",0.3014195961081653
"[31, 69]",0.3014195961081653
"[112, 6]",0.30137344134503913
"[6, 112]",0.30137344134503913
"[41, 82]",0.3012627853149944
"[82, 41]",0.3012627853149944
"[74, 128]",0.3012064344401814
"[128, 74]",0.3012064344401814
"[138, 108]",0.3011430887027369
"[108, 138]",0.3011430887027369
"[107, 53]",0.30071283010036165
"[53, 107]",0.30071283010036165
"[61, 27]",0.30055543160960657
"[27, 61]",0.30055543160960657
"[84, 72]",0.3005376511662158
"[72, 84]",0.3005376511662158
"[102, 41]",0.3004330074492919
"[41, 102]",0.3004330074492919
"[42, 114]",0.3002629049216248
"[114, 42]",0.3002629049216248
"[33, 53]",0.3002043224418541
"[53, 33]",0.3002043224418541
"[26, 66]",0.2999317338019882
"[66, 26]",0.2999317338019882
"[43, 109]",0.29977214561894416
"[109, 43]",0.29977214561894416
"[104, 13]",0.29945406168531363
"[13, 104]",0.29945406168531363
"[135, 80]",0.2993212841847004
"[80, 135]",0.2993212841847004
"[88, 101]",0.2992000446580635
"[101, 88]",0.2992000446580635
"[66, 77]",0.2991927011935298
"[77, 66]",0.2991927011935298
"[12, 83]",0.29864212980214716
"[83, 12]",0.29864212980214716
"[102, 91]",0.29851731172851
"[91, 102]",0.29851731172851
"[58, 114]",0.29838209186687176
"[114, 58]",0.29838209186687176
"[106, 104]",0.297826773551888
"[104, 106]",0.297826773551888
"[38, 15]",0.29766270036520737
"[15, 38]",0.29766270036520737
"[129, 103]",0.297616043895993
"[103, 129]",0.297616043895993
"[74, 53]",0.2975883218576962
"[53, 74]",0.2975883218576962
"[34, 25]",0.2973436132012478
"[25, 34]",0.2973436132012478
"[58, 87]",0.2972008068976205
"[87, 58]",0.2972008068976205
"[70, 92]",0.2970362865128129
"[92, 70]",0.2970362865128129
"[120, 46]",0.29688923587163424
"[46, 120]",0.29688923587163424
"[75, 60]",0.2964621271143698
"[60, 75]",0.2964621271143698
"[82, 120]",0.2961368369605245
"[120, 82]",0.2961368369605245
"[99, 23]",0.296002727981244
"[23, 99]",0.296002727981244
"[135, 107]",0.2959329786402087
"[107, 135]",0.2959329786402087
"[111, 4]",0.295849015487248
"[4, 111]",0.295849015487248
"[126, 123]",0.2951443227019063
"[123, 126]",0.2951443227019063
"[61, 135]",0.29481947657229673
"[135, 61]",0.29481947657229673
"[5, 67]",0.29463684782330507
"[67, 5]",0.29463684782330507
"[93, 113]",0.2946041463549681
"[113, 93]",0.2946041463549681
"[107, 25]",0.2943817111762382
"[25, 107]",0.2943817111762382
"[99, 67]",0.2939991491597772
"[67, 99]",0.2939991491597772
"[109, 80]",0.2939679987746184
"[80, 109]",0.2939679987746184
"[136, 119]",0.29383154954452095
"[119, 136]",0.29383154954452095
"[78, 34]",0.2932935774087967
"[34, 78]",0.2932935774087967
"[81, 109]",0.2932654698807526
"[109, 81]",0.2932654698807526
"[33, 90]",0.292923624508872
"[90, 33]",0.292923624508872
"[12, 100]",0.2929201124055535
"[100, 12]",0.2929201124055535
"[31, 2]",0.29233056358085274
"[2, 31]",0.29233056358085274
"[87, 75]",0.29180393147339934
"[75, 87]",0.29180393147339934
"[31, 45]",0.29166656093356963
"[45, 31]",0.29166656093356963
"[37, 137]",0.29149009957763494
"[137, 37]",0.29149009957763494
"[106, 93]",0.2912689030017665
"[93, 106]",0.2912689030017665
"[43, 60]",0.29126831514145096
"[60, 43]",0.29126831514145096
"[107, 50]",0.291208149655877
"[50, 107]",0.291208149655877
"[128, 94]",0.2909423825842142
"[94, 128]",0.2909423825842142
"[96, 85]",0.2896828243955541
"[85, 96]",0.2896828243955541
"[19, 85]",0.28951006876776036
"[85, 19]",0.28951006876776036
"[26, 21]",0.28917899104986156
"[21, 26]",0.28917899104986156
"[36, 73]",0.2888983618525634
"[73, 36]",0.2888983618525634
"[80, 11]",0.2885286519743091
"[11, 80]",0.2885286519743091
"[67, 102]",0.28827677196075563
"[102, 67]",0.28827677196075563
"[99, 39]",0.28827374616816354
"[39, 99]",0.28827374616816354
"[126, 34]",0.2882633986711893
"[34, 126]",0.2882633986711893
"[107, 14]",0.28824832882631163
"[14, 107]",0.28824832882631163
"[119, 53]",0.28809195816366434
"[53, 119]",0.28809195816366434
"[79, 90]",0.2878327953821169
"[90, 79]",0.2878327953821169
"[68, 86]",0.28777659190365334
"[86, 68]",0.28777659190365334
"[4, 119]",0.287677518680879
"[119, 4]",0.287677518680879
"[3, 8]",0.28758890193087416
"[8, 3]",0.28758890193087416
"[95, 104]",0.2874178077290489
"[104, 95]",0.2874178077290489
"[82, 57]",0.28727097251825057
"[57, 82]",0.28727097251825057
"[26, 68]",0.2870091303533206
"[68, 26]",0.2870091303533206
"[28, 31]",0.28696304525298816
"[31, 28]",0.28696304525298816
"[21, 106]",0.28683433555366605
"[106, 21]",0.28683433555366605
"[8, 13]",0.28665223950078544
"[13, 8]",0.28665223950078544
"[35, 42]",0.28647374680037835
"[42, 35]",0.28647374680037835
"[72, 36]",0.2859826020492585
"[36, 72]",0.2859826020492585
"[123, 101]",0.28595062025474294
"[101, 123]",0.28595062025474294
"[48, 35]",0.2855390921975579
"[35, 48]",0.2855390921975579
"[123, 137]",0.28519380683835593
"[137, 123]",0.28519380683835593
"[15, 10]",0.2851441217011703
"[10, 15]",0.2851441217011703
"[12, 120]",0.2851338130890792
"[120, 12]",0.2851338130890792
"[108, 106]",0.28449094817599424
"[106, 108]",0.28449094817599424
"[52, 84]",0.2838463615823321
"[84, 52]",0.2838463615823321
"[2, 44]",0.2838208851010825
"[44, 2]",0.2838208851010825
"[76, 119]",0.28371845013980157
"[119, 76]",0.28371845013980157
"[103, 126]",0.28348082091108767
"[126, 103]",0.28348082091108767
"[47, 83]",0.2825390877287645
"[83, 47]",0.2825390877287645
"[23, 121]",0.2822098164821292
"[121, 23]",0.2822098164821292
"[18, 100]",0.2820097808504507
"[100, 18]",0.2820097808504507
"[103, 51]",0.28187977034274786
"[51, 103]",0.28187977034274786
"[137, 71]",0.28181007562191973
"[71, 137]",0.28181007562191973
"[82, 1]",0.2816349213424084
"[1, 82]",0.2816349213424084
"[87, 137]",0.281625324430347
"[137, 87]",0.281625324430347
"[17, 21]",0.2815171236828402
"[21, 17]",0.2815171236828402
"[14, 85]",0.28103509833029316
"[85, 14]",0.28103509833029316
"[129, 49]",0.28100366058052006
"[49, 129]",0.28100366058052006
"[42, 70]",0.2807928268218666
"[70, 42]",0.2807928268218666
"[126, 86]",0.2805062033761754
"[86, 126]",0.2805062033761754
"[91, 119]",0.28043888277869955
"[119, 91]",0.28043888277869955
"[100, 68]",0.27963123352256936
"[68, 100]",0.27963123352256936
"[90, 123]",0.27958300506333994
"[123, 90]",0.27958300506333994
"[107, 69]",0.27939075293259297
"[69, 107]",0.27939075293259297
"[81, 11]",0.27910804606632933
"[11, 81]",0.27910804606632933
"[74, 7]",0.2790611159024425
"[7, 74]",0.2790611159024425
"[68, 87]",0.2789317543105499
"[87, 68]",0.2789317543105499
"[61, 59]",0.27881482529847795
"[59, 61]",0.27881482529847795
"[88, 108]",0.27856102900035085
"[108, 88]",0.27856102900035085
"[5, 111]",0.27848764634881984
"[111, 5]",0.27848764634881984
"[113, 114]",0.2780707116608859
"[114, 113]",0.2780707116608859
"[43, 102]",0.27788625288510427
"[102, 43]",0.27788625288510427
"[62, 11]",0.27781604893577233
"[11, 62]",0.27781604893577233
"[103, 48]",0.27760660294183137
"[48, 103]",0.27760660294183137
"[63, 82]",0.27733633889742265
"[82, 63]",0.27733633889742265
"[95, 67]",0.27732307172134363
"[67, 95]",0.27732307172134363
"[25, 119]",0.2770318823955096
"[119, 25]",0.2770318823955096
"[39, 5]",0.2768821809292173
"[5, 39]",0.2768821809292173
"[101, 67]",0.27683286181937156
"[67, 101]",0.27683286181937156
"[111, 68]",0.2766083078522258
"[68, 111]",0.2766083078522258
"[50, 51]",0.2762254829375002
"[51, 50]",0.2762254829375002
"[17, 76]",0.2758986949212468
"[76, 17]",0.2758986949212468
"[102, 37]",0.27570022601547195
"[37, 102]",0.27570022601547195
"[93, 85]",0.2754294897513991
"[85, 93]",0.2754294897513991
"[96, 91]",0.27512974621174363
"[91, 96]",0.27512974621174363
"[71, 1]",0.2751042178957705
"[1, 71]",0.2751042178957705
"[80, 3]",0.27476489727913944
"[3, 80]",0.27476489727913944
"[14, 72]",0.27418516551980815
"[72, 14]",0.27418516551980815
"[45, 16]",0.27350427821428547
"[16, 45]",0.27350427821428547
"[69, 63]",0.27341981521904646
"[63, 69]",0.27341981521904646
"[129, 38]",0.27337460602068975
"[38, 129]",0.27337460602068975
"[50, 135]",0.2732525214719276
"[135, 50]",0.2732525214719276
"[104, 49]",0.2728547576045432
"[49, 104]",0.2728547576045432
"[15, 78]",0.27275498962176886
"[78, 15]",0.27275498962176886
"[44, 99]",0.27272539067432594
"[99, 44]",0.27272539067432594
"[61, 102]",0.2726137200955141
"[102, 61]",0.2726137200955141
"[53, 45]",0.2724604855511503
"[45, 53]",0.2724604855511503
"[138, 1]",0.2722259678677075
"[1, 138]",0.2722259678677075
"[42, 20]",0.27187894945237595
"[20, 42]",0.27187894945237595
"[57, 79]",0.27179798540032923
"[79, 57]",0.27179798540032923
"[19, 136]",0.2716685788657951
"[136, 19]",0.2716685788657951
"[105, 16]",0.2712797998738787
"[16, 105]",0.2712797998738787
"[97, 41]",0.2712451995224148
"[41, 97]",0.2712451995224148
"[123, 25]",0.2712246284563579
"[25, 123]",0.2712246284563579
"[77, 82]",0.27119558076330086
"[82, 77]",0.27119558076330086
"[19, 101]",0.27058634576887497
"[101, 19]",0.27058634576887497
"[74, 33]",0.2702496354302248
"[33, 74]",0.2702496354302248
"[55, 128]",0.269716128445008
"[128, 55]",0.269716128445008
"[128, 59]",0.2696947457302458
"[59, 128]",0.2696947457302458
"[89, 114]",0.26965904096722065
"[114, 89]",0.26965904096722065
"[5, 97]",0.2696094417416712
"[97, 5]",0.2696094417416712
"[44, 82]",0.2695080434392333
"[82, 44]",0.2695080434392333
"[34, 113]",0.2694512619463151
"[113, 34]",0.2694512619463151
"[103, 75]",0.2693172517402847
"[75, 103]",0.2693172517402847
"[8, 12]",0.26913073835285095
"[12, 8]",0.26913073835285095
"[136, 138]",0.2689104059358323
"[138, 136]",0.2689104059358323
"[107, 136]",0.2688826016106176
"[136, 107]",0.2688826016106176
"[85, 4]",0.2684910614760176
"[4, 85]",0.2684910614760176
"[66, 73]",0.2682098592206691
"[73, 66]",0.2682098592206691
"[37, 96]",0.26814124301179626
"[96, 37]",0.26814124301179626
"[64, 67]",0.26806922432085795
"[67, 64]",0.26806922432085795
"[42, 43]",0.26788353057096154
"[43, 42]",0.26788353057096154
"[137, 76]",0.26788048270904163
"[76, 137]",0.26788048270904163
"[102, 58]",0.26762339800692075
"[58, 102]",0.26762339800692075
"[111, 75]",0.2675879460730755
"[75, 111]",0.2675879460730755
"[18, 138]",0.26757717794094077
"[138, 18]",0.26757717794094077
"[99, 12]",0.26753733354852444
"[12, 99]",0.26753733354852444
"[49, 30]",0.26737604262314135
"[30, 49]",0.26737604262314135
"[49, 103]",0.2673281273335223
"[103, 49]",0.2673281273335223
"[55, 92]",0.2665126409819046
"[92, 55]",0.2665126409819046
"[59, 6]",0.26645837925166527
"[6, 59]",0.26645837925166527
"[114, 135]",0.26615973525053965
"[135, 114]",0.26615973525053965
"[100, 104]",0.2659613018794837
"[104, 100]",0.2659613018794837
"[70, 23]",0.26589636347839485
"[23, 70]",0.26589636347839485
"[87, 129]",0.2650502029513303
"[129, 87]",0.2650502029513303
"[15, 70]",0.26458414458020274
"[70, 15]",0.26458414458020274
"[58, 103]",0.2643803286697524
"[103, 58]",0.2643803286697524
"[44, 8]",0.2641760895904085
"[8, 44]",0.2641760895904085
"[136, 102]",0.2641604364980532
"[102, 136]",0.2641604364980532
"[136, 7]",0.26392509293218497
"[7, 136]",0.26392509293218497
"[89, 4]",0.26365686778742764
"[4, 89]",0.26365686778742764
"[105, 48]",0.2632806891042842
"[48, 105]",0.2632806891042842
"[81, 53]",0.2631344996868689
"[53, 81]",0.2631344996868689
"[1, 120]",0.26303345579001297
"[120, 1]",0.26303345579001297
"[37, 63]",0.26301934610228517
"[63, 37]",0.26301934610228517
"[59, 21]",0.26251576866839793
"[21, 59]",0.26251576866839793
"[3, 104]",0.2624247415300236
"[104, 3]",0.2624247415300236
"[136, 48]",0.26223413178655464
"[48, 136]",0.26223413178655464
"[46, 2]",0.26219205882900265
"[2, 46]",0.26219205882900265
"[63, 35]",0.26217801716696165
"[35, 63]",0.26217801716696165
"[33, 76]",0.2620141619569575
"[76, 33]",0.2620141619569575
"[138, 129]",0.2617819076797498
"[129, 138]",0.2617819076797498
"[59, 39]",0.2612452775185196
"[39, 59]",0.2612452775185196
"[1, 58]",0.26087770957297063
"[58, 1]",0.26087770957297063
"[47, 68]",0.2608004441172274
"[68, 47]",0.2608004441172274
"[74, 105]",0.26065093063965383
"[105, 74]",0.26065093063965383
"[126, 114]",0.2604215494049806
"[114, 126]",0.2604215494049806
"[113, 23]",0.25992750576494794
"[23, 113]",0.25992750576494794
"[40, 6]",0.2597707459820722
"[6, 40]",0.2597707459820722
"[22, 65]",0.2597674338458798
"[65, 22]",0.2597674338458798
"[95, 8]",0.25958554999246836
"[8, 95]",0.25958554999246836
"[111, 108]",0.2595760686843098
"[108, 111]",0.2595760686843098
"[3, 135]",0.2595736349166239
"[135, 3]",0.2595736349166239
"[121, 71]",0.2594181864244031
"[71, 121]",0.2594181864244031
"[57, 54]",0.2593532343130383
"[54, 57]",0.2593532343130383
"[71, 105]",0.259314841798646
"[105, 71]",0.259314841798646
"[102, 77]",0.2587886875186485
"[77, 102]",0.2587886875186485
"[41, 111]",0.25869135479425776
"[111, 41]",0.25869135479425776
"[91, 20]",0.2585963834013647
"[20, 91]",0.2585963834013647
"[138, 106]",0.2583284337778779
"[106, 138]",0.2583284337778779
"[66, 1]",0.25793684360313035
"[1, 66]",0.25793684360313035
"[128, 104]",0.25786201886676885
"[104, 128]",0.25786201886676885
"[138, 85]",0.2577766893171003
"[85, 138]",0.2577766893171003
"[74, 87]",0.2577459663803312
"[87, 74]",0.2577459663803312
"[136, 51]",0.2574844474203749
"[51, 136]",0.2574844474203749
"[69, 92]",0.2573049016812295
"[92, 69]",0.2573049016812295
"[99, 2]",0.2571281152947409
"[2, 99]",0.2571281152947409
"[105, 79]",0.2571184766706937
"[79, 105]",0.2571184766706937
"[15, 108]",0.2570906382541824
"[108, 15]",0.2570906382541824
"[6, 136]",0.2570234167297026
"[136, 6]",0.2570234167297026
"[82, 6]",0.256885725058895
"[6, 82]",0.256885725058895
"[50, 119]",0.256878281541064
"[119, 50]",0.256878281541064
"[99, 59]",0.2567714267149212
"[59, 99]",0.2567714267149212
"[119, 45]",0.25657550920027267
"[45, 119]",0.25657550920027267
"[6, 103]",0.2560132096048546
"[103, 6]",0.2560132096048546
"[26, 57]",0.2559042067040818
"[57, 26]",0.2559042067040818
"[96, 73]",0.2556341585408312
"[73, 96]",0.2556341585408312
"[102, 70]",0.2552836818752296
"[70, 102]",0.2552836818752296
"[85, 89]",0.2550377991811155
"[89, 85]",0.2550377991811155
"[85, 54]",0.2549170356885206
"[54, 85]",0.2549170356885206
"[53, 30]",0.25474792762768456
"[30, 53]",0.25474792762768456
"[120, 44]",0.2546431727823965
"[44, 120]",0.2546431727823965
"[11, 72]",0.2542870107080195
"[72, 11]",0.2542870107080195
"[67, 17]",0.2542117274071808
"[17, 67]",0.2542117274071808
"[126, 70]",0.25418595511315156
"[70, 126]",0.25418595511315156
"[91, 86]",0.25398257242704525
"[86, 91]",0.25398257242704525
"[135, 18]",0.2539414374586707
"[18, 135]",0.2539414374586707
"[5, 87]",0.25391605634344966
"[87, 5]",0.25391605634344966
"[105, 11]",0.2537655501697292
"[11, 105]",0.2537655501697292
"[101, 26]",0.2533748631441379
"[26, 101]",0.2533748631441379
"[102, 104]",0.25272798153140535
"[104, 102]",0.25272798153140535
"[26, 105]",0.25260662912198556
"[105, 26]",0.25260662912198556
"[64, 102]",0.25233442175742204
"[102, 64]",0.25233442175742204
"[39, 52]",0.2519419930163804
"[52, 39]",0.2519419930163804
"[15, 25]",0.2518877409642518
"[25, 15]",0.2518877409642518
"[1, 113]",0.25172951282950845
"[113, 1]",0.25172951282950845
"[104, 76]",0.25153771174243866
"[76, 104]",0.25153771174243866
"[101, 30]",0.25140770510414706
"[30, 101]",0.25140770510414706
"[8, 63]",0.2509224324954076
"[63, 8]",0.2509224324954076
"[136, 82]",0.25088145386163707
"[82, 136]",0.25088145386163707
"[129, 75]",0.25080972074789515
"[75, 129]",0.25080972074789515
"[64, 109]",0.2504698733451462
"[109, 64]",0.2504698733451462
"[1, 4]",0.25032391587159036
"[4, 1]",0.25032391587159036
"[108, 19]",0.2502590962958128
"[19, 108]",0.2502590962958128
"[14, 33]",0.24990853279719044
"[33, 14]",0.24990853279719044
"[65, 51]",0.2498350259589918
"[51, 65]",0.2498350259589918
"[27, 104]",0.24958335805533477
"[104, 27]",0.24958335805533477
"[137, 15]",0.24893702670643944
"[15, 137]",0.24893702670643944
"[89, 100]",0.24864214018094355
"[100, 89]",0.24864214018094355
"[5, 79]",0.24754620615253675
"[79, 5]",0.24754620615253675
"[123, 58]",0.2470579135519433
"[58, 123]",0.2470579135519433
"[86, 74]",0.24690557395707408
"[74, 86]",0.24690557395707408
"[108, 126]",0.24688069116000835
"[126, 108]",0.24688069116000835
"[97, 38]",0.24687736951182732
"[38, 97]",0.24687736951182732
"[100, 88]",0.24676792889223684
"[88, 100]",0.24676792889223684
"[135, 111]",0.24643398050153392
"[111, 135]",0.24643398050153392
"[70, 49]",0.24641639103867047
"[49, 70]",0.24641639103867047
"[1, 57]",0.24620730393235912
"[57, 1]",0.24620730393235912
"[36, 92]",0.24585504735378874
"[92, 36]",0.24585504735378874
"[107, 110]",0.24578095086800353
"[110, 107]",0.24578095086800353
"[90, 14]",0.24530815441382944
"[14, 90]",0.24530815441382944
"[105, 120]",0.24530263597920618
"[120, 105]",0.24530263597920618
"[123, 65]",0.2452034656152822
"[65, 123]",0.2452034656152822
"[38, 101]",0.24485049099663286
"[101, 38]",0.24485049099663286
"[74, 57]",0.24484460903333657
"[57, 74]",0.24484460903333657
"[92, 112]",0.2446729292970596
"[112, 92]",0.2446729292970596
"[42, 58]",0.2446620199913568
"[58, 42]",0.2446620199913568
"[87, 135]",0.2443820736407824
"[135, 87]",0.2443820736407824
"[119, 22]",0.244349638295096
"[22, 119]",0.244349638295096
"[53, 12]",0.2443410970316314
"[12, 53]",0.2443410970316314
"[98, 89]",0.24419595217579176
"[89, 98]",0.24419595217579176
"[76, 2]",0.24419109987029522
"[2, 76]",0.24419109987029522
"[11, 54]",0.24368975264875525
"[54, 11]",0.24368975264875525
"[48, 52]",0.2436848271401188
"[52, 48]",0.2436848271401188
"[23, 46]",0.24358850584994612
"[46, 23]",0.24358850584994612
"[40, 29]",0.24343928895897538
"[29, 40]",0.24343928895897538
"[39, 121]",0.24331271046455596
"[121, 39]",0.24331271046455596
"[12, 136]",0.24329247783606062
"[136, 12]",0.24329247783606062
"[107, 76]",0.2430378035950565
"[76, 107]",0.2430378035950565
"[126, 74]",0.24302113636148476
"[74, 126]",0.24302113636148476
"[110, 89]",0.24295975686734128
"[89, 110]",0.24295975686734128
"[97, 21]",0.24260375822451022
"[21, 97]",0.24260375822451022
"[74, 22]",0.2425303526823216
"[22, 74]",0.2425303526823216
"[36, 101]",0.242434142951237
"[101, 36]",0.242434142951237
"[75, 47]",0.24178476570602997
"[47, 75]",0.24178476570602997
"[100, 83]",0.24168837999474138
"[83, 100]",0.24168837999474138
"[96, 5]",0.2413189311600608
"[5, 96]",0.2413189311600608
"[63, 20]",0.24127794443313347
"[20, 63]",0.24127794443313347
"[18, 99]",0.24124798157457136
"[99, 18]",0.24124798157457136
"[42, 64]",0.24124657812851139
"[64, 42]",0.24124657812851139
"[102, 1]",0.24075608009989066
"[1, 102]",0.24075608009989066
"[7, 8]",0.2406950037872479
"[8, 7]",0.2406950037872479
"[59, 95]",0.24034446811165203
"[95, 59]",0.24034446811165203
"[32, 11]",0.24033192446055118
"[11, 32]",0.24033192446055118
"[52, 74]",0.24031775140000475
"[74, 52]",0.24031775140000475
"[113, 44]",0.24030625353946974
"[44, 113]",0.24030625353946974
"[137, 29]",0.24020563614737786
"[29, 137]",0.24020563614737786
"[103, 57]",0.23964516172067132
"[57, 103]",0.23964516172067132
"[31, 102]",0.23964452243897338
"[102, 31]",0.23964452243897338
"[4, 13]",0.2396445007744435
"[13, 4]",0.2396445007744435
"[72, 74]",0.23906521356003235
"[74, 72]",0.23906521356003235
"[97, 1]",0.23895617319330045
"[1, 97]",0.23895617319330045
"[108, 78]",0.2389176781689438
"[78, 108]",0.2389176781689438
"[60, 44]",0.23875411683295208
"[44, 60]",0.23875411683295208
"[114, 4]",0.2386270605344079
"[4, 114]",0.2386270605344079
"[10, 35]",0.23848776944148484
"[35, 10]",0.23848776944148484
"[31, 97]",0.23773102184075406
"[97, 31]",0.23773102184075406
"[95, 78]",0.2370764080723104
"[78, 95]",0.2370764080723104
"[71, 90]",0.23699572836482174
"[90, 71]",0.23699572836482174
"[97, 3]",0.23695318230440887
"[3, 97]",0.23695318230440887
"[119, 21]",0.23688432155622724
"[21, 119]",0.23688432155622724
"[57, 100]",0.23682214375893823
"[100, 57]",0.23682214375893823
"[135, 106]",0.23653151059470484
"[106, 135]",0.23653151059470484
